,USERID,MOVIEID,RATING
6056,42,1619,3.0
6057,42,1625,4.0
6058,42,1641,3.0
6059,42,1644,2.0
6060,42,1645,4.0
6061,42,1653,5.0
6062,42,1663,4.0
6063,42,1667,2.0
6064,42,1672,4.0
6065,42,1673,5.0
6066,42,1674,3.0
6067,42,1682,3.0
6068,42,1687,3.0
6069,42,1689,1.0
6070,42,1704,5.0
6071,42,1722,5.0
6072,42,1726,2.0
6073,42,1729,4.0
6074,42,1784,5.0
6075,42,1805,4.0
6076,42,1806,2.0
6077,42,1810,3.0
6078,42,1831,2.0
6079,42,1835,4.0
6080,42,1876,4.0
6081,42,1883,2.0
6082,42,1892,3.0
6083,42,1894,4.0
6084,42,1918,2.0
6085,42,1923,4.0
6086,42,1961,4.0
6087,42,1968,4.0
6088,42,1975,2.0
6089,42,1976,2.0
6090,42,2000,5.0
6091,42,2001,4.0
6092,42,2002,3.0
6093,42,2011,4.0
6094,42,2023,5.0
6095,42,2028,5.0
6096,42,2081,5.0
6097,42,2094,3.0
6098,42,2100,4.0
6099,42,2105,2.0
6100,42,2110,4.0
6101,42,2115,4.0
6102,42,2144,3.0
6103,42,2146,4.0
6104,42,2155,3.0
6105,42,2169,2.0
6106,42,2194,4.0
6107,42,2236,3.0
6108,42,2263,4.0
6109,42,2268,4.0
6110,42,2278,5.0
6111,42,2294,3.0
6112,42,2297,4.0
6113,42,2302,4.0
6114,42,2306,3.0
6115,42,2311,4.0
6116,42,2329,5.0
6117,42,2335,4.0
6118,42,2352,4.0
6119,42,2353,2.0
6120,42,2369,2.0
6121,42,2371,5.0
6122,42,2372,5.0
6123,42,2375,3.0
6124,42,2376,5.0
6125,42,2404,2.0
6126,42,2406,3.0
6127,42,2407,4.0
6128,42,2416,3.0
6129,42,2420,3.0
6130,42,2421,2.0
6131,42,2423,5.0
6132,42,2424,4.0
6133,42,2427,4.0
6134,42,2433,3.0
6135,42,2478,5.0
6136,42,2490,4.0
6137,42,2492,1.0
6138,42,2497,4.0
6139,42,2500,2.0
6140,42,2502,5.0
6141,42,2505,4.0
6142,42,2539,4.0
6143,42,2541,5.0
6144,42,2568,4.0
6145,42,2571,5.0
6146,42,2574,3.0
6147,42,2580,4.0
6148,42,2581,3.0
6149,42,2598,4.0
6150,42,2605,4.0
6151,42,2628,3.0
6152,42,2641,2.0
6153,42,2671,4.0
6154,42,2683,4.0
6155,42,2688,3.0
6156,42,2694,4.0
6157,42,2700,4.0
6158,42,2702,4.0
6159,42,2706,5.0
6160,42,2707,4.0
6161,42,2712,5.0
6162,42,2713,3.0
6163,42,2716,3.0
6164,42,2722,3.0
6165,42,2724,3.0
6166,42,2735,4.0
6167,42,2746,3.0
6168,42,2763,5.0
6169,42,2770,2.0
6170,42,2771,4.0
6171,42,2791,5.0
6172,42,2795,4.0
6173,42,2796,4.0
6174,42,2804,4.0
6175,42,2805,4.0
6176,42,2827,3.0
6177,42,2861,4.0
6178,42,2871,5.0
6179,42,2875,3.0
6180,42,2890,4.0
6181,42,2906,4.0
6182,42,2908,3.0
6183,42,2915,4.0
6184,42,2918,4.0
6185,42,2959,3.0
6186,42,2968,4.0
6187,42,2987,4.0
6188,42,2989,5.0
6189,42,2990,5.0
6190,42,2997,4.0
6191,42,3005,3.0
6192,42,3033,4.0
6193,42,3052,3.0
6194,42,3082,5.0
6195,42,3098,4.0
6196,42,3100,5.0
6197,42,3101,3.0
6198,42,3104,3.0
6199,42,3120,4.0
6200,42,3142,4.0
6201,42,3146,3.0
6202,42,3173,4.0
6203,42,3176,4.0
6204,42,3177,2.0
6205,42,3186,4.0
6206,42,3208,2.0
6207,42,3210,4.0
6208,42,3247,2.0
6209,42,3248,2.0
6210,42,3252,4.0
6211,42,3253,4.0
6212,42,3254,3.0
6213,42,3255,3.0
6214,42,3256,4.0
6215,42,3257,4.0
6216,42,3259,4.0
6217,42,3261,2.0
6218,42,3263,4.0
6219,42,3264,4.0
6220,42,3269,3.0
6221,42,3298,4.0
6222,42,3301,4.0
6223,42,3316,2.0
6224,42,3326,2.0
6225,42,3361,4.0
6226,42,3387,4.0
6227,42,3394,3.0
6228,42,3408,4.0
6229,42,3438,1.0
6230,42,3441,4.0
6231,42,3448,5.0
6232,42,3450,5.0
6233,42,3481,4.0
6234,42,3502,5.0
6235,42,3515,4.0
6236,42,3527,2.0
6237,42,3534,3.0
6238,42,3535,4.0
6239,42,3552,4.0
6240,42,3578,3.0
6241,42,3617,4.0
6242,42,3646,3.0
6243,42,3693,1.0
6244,42,3694,1.0
6245,42,3695,1.0
6246,42,3717,4.0
6247,42,3752,4.0
6248,42,3753,4.0
6249,42,3755,5.0
6250,42,3764,2.0
6251,42,3791,3.0
6252,42,3793,2.0
6253,42,3824,2.0
6254,42,3841,5.0
6255,42,3861,3.0
6256,42,3869,2.0
6257,42,3882,2.0
6258,42,3946,4.0
6259,42,3948,3.0
6260,42,3968,2.0
6261,42,3977,3.0
6262,42,3980,2.0
6263,42,3987,2.0
6264,42,4002,5.0
6265,42,4005,4.0
6266,42,4007,5.0
6267,42,4008,4.0
6268,42,4018,4.0
6269,42,4022,4.0
6270,42,4027,4.0
6271,42,4034,5.0
6272,42,4040,2.0
6273,42,4041,5.0
6274,42,4062,4.0
6275,42,4067,2.0
6276,42,4084,4.0
6277,42,4085,4.0
6278,42,4102,5.0
6279,42,4132,3.0
6280,42,4153,3.0
6281,42,4155,3.0
6282,42,4207,3.0
6283,42,4262,5.0
6284,42,4280,4.0
6285,42,4293,4.0
6286,42,4317,3.0
6287,42,4321,5.0
6288,42,4322,4.0
6289,42,4333,1.0
6290,42,4349,4.0
6291,42,4351,5.0
6292,42,4359,4.0
6293,42,4361,3.0
6294,42,4367,3.0
6295,42,4396,4.0
6296,42,4442,1.0
6297,42,4466,2.0
6298,42,4477,2.0
6299,42,4482,5.0
6300,42,4487,4.0
6301,42,4489,5.0
6302,42,4509,5.0
6303,42,4516,4.0
6304,42,4541,4.0
6305,42,4545,4.0
6306,42,4564,5.0
6307,42,4565,2.0
6308,42,4577,4.0
6309,42,4621,4.0
6310,42,4623,4.0
6311,42,4629,2.0
6312,42,4654,3.0
6313,42,4679,4.0
6314,42,4686,2.0
6315,43,1,5.0
6316,43,3,5.0
6317,43,5,5.0
6318,43,7,5.0
6319,43,8,5.0
6320,43,10,4.0
6321,43,11,4.0
6322,43,23,5.0
6323,43,29,5.0
6324,43,34,5.0
6325,43,47,4.0
6326,43,48,5.0
6327,43,57,5.0
6328,43,60,5.0
6329,43,79,5.0
6330,43,95,4.0
6331,43,102,5.0
6332,43,107,5.0
6333,43,110,3.0
6334,43,150,5.0
6335,43,153,5.0
6336,43,158,5.0
6337,43,161,4.0
6338,43,165,5.0
6339,43,168,5.0
6340,43,173,3.0
6341,43,174,5.0
6342,43,185,4.0
6343,43,193,4.0
6344,43,208,4.0
6345,43,217,5.0
6346,43,225,4.0
6347,43,231,3.0
6348,43,236,3.0
6349,43,238,5.0
6350,43,253,4.0
6351,43,256,5.0
6352,43,259,4.0
6353,43,261,5.0
6354,43,262,5.0
6355,43,271,5.0
6356,43,276,5.0
6357,43,277,5.0
6358,43,288,3.0
6359,43,292,5.0
6360,43,296,3.0
6361,43,300,3.0
6362,43,316,4.0
6363,43,317,4.0
6364,43,318,4.0
6365,43,325,5.0
6366,43,329,5.0
6367,43,339,4.0
6368,43,343,4.0
6369,43,344,4.0
6370,43,349,3.0
6371,43,350,4.0
6372,43,351,4.0
6373,43,355,5.0
6374,43,356,5.0
6375,43,362,5.0
6376,43,364,5.0
6377,43,367,5.0
6378,43,374,5.0
6379,43,377,3.0
6380,43,380,3.0
6381,43,382,5.0
6382,43,410,4.0
6383,43,413,3.0
6384,43,419,5.0
6385,43,420,5.0
6386,43,432,4.0
6387,43,434,5.0
6388,43,435,5.0
6389,43,442,5.0
6390,43,454,4.0
6391,43,457,5.0
6392,43,480,4.0
6393,43,484,5.0
6394,43,500,5.0
6395,43,502,5.0
6396,43,519,5.0
6397,43,520,5.0
6398,43,532,4.0
6399,43,539,3.0
6400,43,542,4.0
6401,43,552,5.0
6402,43,553,4.0
6403,43,575,5.0
6404,43,587,5.0
6405,43,588,5.0
6406,43,589,5.0
6407,43,590,4.0
6408,43,592,5.0
6409,43,594,5.0
6410,43,595,5.0
6411,43,596,5.0
6412,43,597,5.0
6413,43,609,5.0
6414,43,610,5.0
6415,43,616,5.0
6416,43,631,5.0
6417,43,648,5.0
6418,43,661,5.0
6419,43,711,5.0
6420,43,783,5.0
6421,43,788,5.0
6422,43,810,5.0
6423,43,828,5.0
6424,43,1064,5.0
6425,43,1073,5.0
6426,43,1084,5.0
6427,43,1105,5.0
6428,43,1356,5.0
6429,44,1,3.0
6430,44,3,3.0
6431,44,6,3.0
6432,44,12,1.0
6433,44,18,4.0
6434,44,36,4.0
6435,44,65,3.0
6436,44,66,3.0
6437,44,94,4.0
6438,44,95,4.0
6439,44,104,4.0
6440,44,112,5.0
6441,44,135,2.0
6442,44,141,3.0
6443,44,260,5.0
6444,44,494,4.0
6445,44,605,1.0
6446,44,648,3.0
6447,44,661,3.0
6448,44,663,4.0
6449,44,667,3.0
6450,44,673,1.0
6451,44,733,5.0
6452,44,736,2.0
6453,44,737,5.0
6454,44,780,3.0
6455,44,785,3.0
6456,44,786,2.0
6457,44,798,2.0
6458,44,805,4.0
6459,44,833,2.0
6460,44,836,3.0
6461,44,842,3.0
6462,44,849,3.0
6463,44,852,4.0
6464,44,889,4.0
6465,44,891,3.0
6466,44,1120,4.0
6467,44,1210,5.0
6468,44,1391,2.0
6469,44,1393,4.0
6470,44,1405,4.0
6471,44,1429,5.0
6472,44,1476,5.0
6473,44,1517,4.0
6474,44,1544,1.0
6475,44,1552,4.0
6476,44,1639,5.0
6477,45,1,4.0
6478,45,5,3.0
6479,45,6,4.0
6480,45,7,3.0
6481,45,11,3.0
6482,45,19,4.5
6483,45,21,4.0
6484,45,32,4.5
6485,45,39,3.0
6486,45,50,5.0
6487,45,62,4.0
6488,45,65,3.0
6489,45,69,3.0
6490,45,70,4.0
6491,45,88,4.0
6492,45,104,5.0
6493,45,107,4.0
6494,45,110,5.0
6495,45,112,4.0
6496,45,150,5.0
6497,45,165,5.0
6498,45,172,3.0
6499,45,173,1.0
6500,45,180,4.0
6501,45,185,3.0
6502,45,186,3.5
6503,45,216,5.0
6504,45,223,5.0
6505,45,231,5.0
6506,45,248,2.0
6507,45,252,4.0
6508,45,260,5.0
6509,45,261,3.0
6510,45,292,4.0
6511,45,296,5.0
6512,45,316,4.0
6513,45,317,3.0
6514,45,329,4.0
6515,45,333,4.0
6516,45,338,3.0
6517,45,344,4.0
6518,45,356,5.0
6519,45,357,4.0
6520,45,362,5.0
6521,45,364,5.0
6522,45,367,4.0
6523,45,368,4.0
6524,45,370,3.5
6525,45,380,4.0
6526,45,413,3.0
6527,45,435,3.0
6528,45,440,3.0
6529,45,441,3.0
6530,45,457,4.0
6531,45,466,3.0
6532,45,474,5.0
6533,45,480,4.0
6534,45,500,4.0
6535,45,520,4.0
6536,45,541,3.0
6537,45,543,5.0
6538,45,546,2.0
6539,45,551,3.0
6540,45,552,4.0
6541,45,569,2.0
6542,45,586,3.0
6543,45,587,2.0
6544,45,588,5.0
6545,45,589,5.0
6546,45,590,4.0
6547,45,593,4.0
6548,45,594,4.0
6549,45,595,5.0
6550,45,597,3.0
6551,45,639,2.0
6552,45,648,4.0
6553,45,671,4.0
6554,45,733,4.0
6555,45,765,4.0
6556,45,778,4.0
6557,45,780,3.0
6558,45,783,3.0
6559,45,784,4.0
6560,45,785,4.0
6561,45,788,2.0
6562,45,832,4.5
6563,45,849,3.0
6564,45,852,4.0
6565,45,858,5.0
6566,45,903,4.0
6567,45,919,3.0
6568,45,924,4.0
6569,45,934,3.0
6570,45,1005,2.0
6571,45,1020,3.0
6572,45,1021,2.0
6573,45,1028,4.0
6574,45,1029,4.0
6575,45,1033,4.0
6576,45,1035,5.0
6577,45,1036,3.0
6578,45,1037,4.0
6579,45,1042,3.0
6580,45,1059,5.0
6581,45,1060,5.0
6582,45,1073,4.0
6583,45,1080,4.0
6584,45,1097,5.0
6585,45,1101,4.0
6586,45,1127,4.0
6587,45,1136,5.0
6588,45,1196,5.0
6589,45,1197,5.0
6590,45,1198,4.0
6591,45,1210,5.0
6592,45,1213,5.0
6593,45,1221,4.0
6594,45,1225,4.0
6595,45,1240,3.0
6596,45,1242,5.0
6597,45,1246,5.0
6598,45,1258,5.0
6599,45,1259,3.0
6600,45,1265,3.0
6601,45,1270,3.5
6602,45,1282,5.0
6603,45,1285,3.0
6604,45,1291,5.0
6605,45,1302,5.0
6606,45,1307,3.0
6607,45,1356,4.0
6608,45,1367,3.0
6609,45,1370,4.5
6610,45,1371,3.0
6611,45,1372,5.0
6612,45,1374,3.0
6613,45,1375,4.0
6614,45,1376,3.0
6615,45,1377,2.0
6616,45,1390,2.0
6617,45,1391,3.0
6618,45,1393,5.0
6619,45,1396,4.0
6620,45,1407,4.5
6621,45,1431,4.0
6622,45,1442,4.0
6623,45,1457,4.0
6624,45,1476,3.0
6625,45,1485,4.0
6626,45,1500,3.0
6627,45,1517,5.0
6628,45,1527,4.0
6629,45,1566,4.0
6630,45,1569,4.0
6631,45,1573,5.0
6632,45,1580,3.0
6633,45,1584,5.0
6634,45,1591,4.0
6635,45,1608,4.0
6636,45,1610,4.0
6637,45,1615,3.0
6638,45,1639,4.0
6639,45,1641,4.0
6640,45,1642,2.0
6641,45,1653,4.0
6642,45,1676,4.0
6643,45,1682,4.0
6644,45,1688,4.0
6645,45,1704,5.0
6646,45,1721,4.0
6647,45,1729,4.0
6648,45,1732,5.0
6649,45,1753,4.0
6650,45,1769,3.0
6651,45,1777,4.0
6652,45,1784,4.0
6653,45,1862,3.0
6654,45,1863,2.0
6655,45,1866,5.0
6656,45,1883,3.0
6657,45,1909,4.0
6658,45,1921,5.0
6659,45,1923,5.0
6660,45,1934,3.0
6661,45,1961,4.0
6662,45,1968,4.0
6663,45,2005,3.0
6664,45,2006,5.0
6665,45,2011,3.0
6666,45,2012,3.0
6667,45,2021,3.0
6668,45,2028,5.0
6669,45,2042,3.0
6670,45,2046,3.0
6671,45,2052,2.0
6672,45,2064,4.0
6673,45,2078,5.0
6674,45,2080,4.0
6675,45,2081,5.0
6676,45,2082,3.0
6677,45,2083,5.0
6678,45,2087,4.0
6679,45,2094,3.0
6680,45,2096,4.0
6681,45,2105,3.0
6682,45,2106,5.0
6683,45,2108,2.0
6684,45,2115,4.5
6685,45,2124,4.0
6686,45,2140,4.0
6687,45,2174,3.0
6688,45,2195,4.0
6689,45,2231,5.0
6690,45,2268,5.0
6691,45,2302,3.0
6692,45,2311,4.0
6693,45,2324,5.0
6694,45,2329,5.0
6695,45,2355,5.0
6696,45,2396,4.0
6697,45,2407,2.0
6698,45,2431,5.0
6699,45,2470,1.0
6700,45,2485,4.0
6701,45,2492,4.0
6702,45,2501,4.0
6703,45,2502,5.0
6704,45,2504,4.0
6705,45,2528,4.0
6706,45,2541,4.0
6707,45,2571,5.0
6708,45,2580,5.0
6709,45,2598,4.0
6710,45,2605,2.0
6711,45,2606,3.0
6712,45,2616,4.0
6713,45,2628,4.0
6714,45,2657,5.0
6715,45,2672,1.0
6716,45,2683,4.0
6717,45,2687,4.0
6718,45,2694,5.0
6719,45,2700,5.0
6720,45,2706,4.0
6721,45,2707,4.0
6722,45,2710,4.0
6723,45,2712,3.0
6724,45,2716,4.0
6725,45,2718,3.0
6726,45,2731,4.0
6727,45,2746,3.0
6728,45,2762,5.0
6729,45,2763,4.0
6730,45,2771,5.0
6731,45,2791,4.0
6732,45,2797,4.0
6733,45,2804,3.0
6734,45,2841,4.0
6735,45,2858,5.0
6736,45,2890,5.0
6737,45,2915,4.0
6738,45,2916,4.0
6739,45,2918,5.0
6740,45,2944,3.0
6741,45,2947,4.0
6742,45,2959,5.0
6743,45,2985,2.0
6744,45,2987,4.0
6745,45,2997,4.0
6746,45,3004,3.0
6747,45,3033,4.0
6748,45,3052,4.0
6749,45,3082,4.0
6750,45,3087,3.0
6751,45,3114,5.0
6752,45,3147,5.0
6753,45,3175,3.0
6754,45,3176,4.0
6755,45,3177,4.0
6756,45,3196,4.0
6757,45,3243,2.0
6758,45,3247,3.0
6759,45,3248,2.0
6760,45,3249,3.0
6761,45,3253,4.0
6762,45,3254,4.0
6763,45,3255,3.0
6764,45,3258,3.0
6765,45,3268,1.0
6766,45,3269,3.0
6767,45,3270,1.0
6768,45,3273,4.0
6769,45,3274,3.0
6770,45,3285,3.0
6771,45,3298,4.0
6772,45,3301,4.0
6773,45,3360,3.0
6774,45,3385,2.0
6775,45,3387,2.0
6776,45,3394,3.0
6777,45,3396,4.0
6778,45,3408,4.0
6779,45,3421,4.0
6780,45,3439,1.0
6781,45,3481,4.0
6782,45,3484,3.0
6783,45,3489,3.0
6784,45,3510,4.0
6785,45,3534,4.0
6786,45,3536,4.0
6787,45,3549,4.0
6788,45,3552,5.0
6789,45,3555,4.0
6790,45,3565,4.0
6791,45,3578,5.0
6792,45,3617,4.0
6793,45,3717,5.0
6794,45,3752,4.0
6795,45,3753,5.0
6796,45,3793,5.0
6797,45,3798,5.0
6798,45,3897,3.0
6799,45,3911,3.0
6800,45,3972,5.0
6801,45,3996,5.0
6802,45,4011,5.0
6803,45,4016,5.0
6804,45,4022,5.0
6805,45,4033,4.0
6806,45,4034,4.0
6807,45,4104,1.0
6808,45,4299,5.0
6809,45,4306,5.0
6810,45,4308,5.0
6811,45,4369,5.0
6812,45,4502,1.0
6813,45,4623,3.0
6814,45,4638,3.0
6815,45,4718,5.0
6816,45,4734,5.0
6817,45,4886,5.0
6818,45,4896,4.0
6819,45,4901,5.0
6820,45,4929,3.0
6821,45,4958,4.0
6822,45,4963,5.0
6823,45,4974,4.0
6824,45,4979,3.0
6825,45,4980,2.0
6826,45,4993,5.0
6827,45,5103,3.0
6828,45,5151,4.0
6829,45,5218,3.5
6830,45,5220,2.0
6831,45,5283,5.0
6832,45,5307,3.0
6833,45,5308,3.0
6834,45,5313,3.0
6835,45,5349,5.0
6836,45,5378,5.0
6837,45,5418,5.0
6838,45,5445,4.0
6839,45,5481,4.0
6840,45,5500,5.0
6841,45,5502,5.0
6842,45,5528,5.0
6843,45,5568,2.0
6844,45,5582,3.0
6845,45,5585,1.0
6846,45,5589,3.0
6847,45,5620,3.0
6848,45,5630,5.0
6849,45,5989,5.0
6850,45,6287,5.0
6851,45,6333,5.0
6852,45,6365,5.0
6853,45,6373,4.0
6854,45,6377,5.0
6855,45,6539,5.0
6856,45,7173,5.0
6857,45,7294,4.0
6858,45,8360,5.0
6859,45,8528,5.0
6860,45,8636,3.5
6861,45,8665,5.0
6862,45,33004,4.0
6863,45,33145,4.0
6864,45,33493,5.0
6865,45,33495,3.0
6866,45,33679,5.0
6867,45,50872,5.0
6868,45,51080,4.5
6869,45,53121,4.0
6870,45,53125,4.0
6871,45,53322,5.0
6872,45,53993,4.5
6873,45,53996,4.5
6874,45,54272,5.0
6875,45,54286,4.5
6876,46,1,5.0
6877,46,10,3.0
6878,46,32,4.0
6879,46,39,3.0
6880,46,50,5.0
6881,46,110,5.0
6882,46,111,4.0
6883,46,153,4.0
6884,46,160,4.0
6885,46,161,3.0
6886,46,165,4.0
6887,46,173,5.0
6888,46,185,4.0
6889,46,208,3.0
6890,46,225,3.0
6891,46,231,3.0
6892,46,236,4.0
6893,46,253,4.0
6894,46,266,5.0
6895,46,282,3.0
6896,46,288,3.0
6897,46,292,5.0
6898,46,300,3.0
6899,46,315,3.0
6900,46,316,4.0
6901,46,318,4.0
6902,46,339,5.0
6903,46,344,3.0
6904,46,349,3.0
6905,46,364,5.0
6906,46,367,4.0
6907,46,380,5.0
6908,46,432,3.0
6909,46,434,4.0
6910,46,435,3.0
6911,46,454,5.0
6912,46,457,5.0
6913,46,588,5.0
6914,46,590,5.0
6915,46,592,3.0
6916,46,593,5.0
6917,46,595,5.0
6918,47,31,3.0
6919,47,47,3.0
6920,47,62,3.0
6921,47,141,2.0
6922,47,147,3.5
6923,47,150,3.0
6924,47,318,4.0
6925,47,356,4.5
6926,47,391,4.5
6927,47,500,1.0
6928,47,508,4.0
6929,47,539,3.0
6930,47,587,4.0
6931,47,590,3.5
6932,47,593,2.0
6933,47,597,3.0
6934,47,724,2.0
6935,47,1021,2.0
6936,47,1088,4.0
6937,47,1097,4.0
6938,47,1203,2.5
6939,47,1259,3.0
6940,47,1265,2.0
6941,47,1393,2.5
6942,47,1580,1.5
6943,47,1721,3.5
6944,47,1961,4.0
6945,47,1968,2.5
6946,47,2028,4.0
6947,47,2121,2.5
6948,47,2144,3.0
6949,47,2291,2.5
6950,47,2407,2.0
6951,47,2420,3.5
6952,47,2671,2.0
6953,47,2762,3.0
6954,47,2797,2.0
6955,47,2908,3.5
6956,47,2942,2.5
6957,47,2959,2.0
6958,47,3147,5.0
6959,47,3255,2.5
6960,47,3408,3.0
6961,47,3844,4.0
6962,47,3949,1.0
6963,47,3969,3.5
6964,47,4018,2.5
6965,47,4022,3.0
6966,47,4474,3.5
6967,47,4487,1.5
6968,47,4776,3.5
6969,47,4878,0.5
6970,47,4975,3.0
6971,47,5014,3.0
6972,47,5108,4.0
6973,47,5293,3.0
6974,47,5669,4.0
6975,47,5679,2.0
6976,47,5943,2.0
6977,47,5989,2.0
6978,47,5991,2.0
6979,47,6155,3.0
6980,47,6373,2.0
6981,47,6765,3.0
6982,47,6870,3.5
6983,47,7160,3.0
6984,47,8464,3.0
6985,47,8533,3.5
6986,47,8958,3.5
6987,47,8966,4.0
6988,47,30707,4.0
6989,47,30749,3.0
6990,47,30793,3.0
6991,47,30812,3.0
6992,47,31685,3.0
6993,47,33166,4.5
6994,47,40819,3.5
6995,47,45950,3.0
6996,47,47099,2.5
6997,47,47423,5.0
6998,47,48385,0.5
6999,47,49278,3.5
7000,47,49530,3.0
7001,47,49824,2.5
7002,47,51931,5.0
7003,47,53894,3.5
7004,47,55247,4.0
7005,47,56587,4.0
7006,47,59725,3.5
7007,47,63082,4.0
7008,47,63876,3.0
7009,47,68932,3.5
7010,47,69122,0.5
7011,47,69712,4.0
7012,47,72395,3.5
7013,47,72641,4.0
7014,47,72998,2.5
7015,47,79242,3.0
7016,47,80463,3.5
7017,47,81591,1.5
7018,47,81932,4.0
7019,47,82767,3.5
7020,47,84152,4.5
7021,47,88405,1.0
7022,47,88810,3.5
7023,47,91658,2.5
7024,47,96567,4.0
7025,47,96588,1.5
7026,47,96811,4.0
7027,47,97921,3.5
7028,47,97923,4.0
7029,47,97938,3.5
7030,47,100383,3.5
7031,47,101525,3.5
7032,47,104841,2.0
7033,47,105504,3.5
7034,47,106100,4.0
7035,47,106782,3.5
7036,47,108729,3.0
7037,47,111921,3.5
7038,47,112183,1.5
7039,47,112552,5.0
7040,47,112556,2.0
7041,47,112804,5.0
7042,47,117881,4.0
7043,47,132424,2.5
7044,47,137337,3.5
7045,47,139385,0.5
7046,47,140174,2.5
7047,47,140247,1.0
7048,47,140715,4.0
7049,47,145839,3.5
7050,47,146656,3.5
7051,47,148626,3.0
7052,47,159817,3.0
7053,47,160980,3.5
7054,47,161582,3.5
7055,47,163645,3.0
7056,47,166643,3.0
7057,47,171011,3.0
7058,48,48,4.0
7059,48,168,3.5
7060,48,172,3.5
7061,48,653,4.0
7062,48,780,3.5
7063,48,1193,3.0
7064,48,1320,4.0
7065,48,1356,4.5
7066,48,1485,4.0
7067,48,1527,4.0
7068,48,1580,5.0
7069,48,1584,4.5
7070,48,1625,4.5
7071,48,1653,4.5
7072,48,1690,4.5
7073,48,2081,4.5
7074,48,2115,5.0
7075,48,2194,4.0
7076,48,2353,3.0
7077,48,2571,5.0
7078,48,2617,4.5
7079,48,2791,2.5
7080,48,2797,4.0
7081,48,3623,2.5
7082,48,3793,3.5
7083,48,4886,5.0
7084,48,5349,4.0
7085,48,5445,4.5
7086,48,5882,4.0
7087,48,5903,4.0
7088,48,6333,3.5
7089,48,8371,4.0
7090,48,8636,4.5
7091,49,110,4.0
7092,49,318,4.0
7093,49,356,4.0
7094,49,527,4.5
7095,49,1097,4.5
7096,49,1200,4.5
7097,49,1214,4.0
7098,49,2028,4.5
7099,49,2571,4.5
7100,49,4022,4.5
7101,49,5218,4.0
7102,49,6377,4.0
7103,49,47099,4.5
7104,49,70286,4.0
7105,49,79091,4.0
7106,49,79132,4.5
7107,49,103335,4.0
7108,49,109487,4.5
7109,49,122920,4.0
7110,49,139385,4.5
7111,49,168252,4.5
7112,50,1,3.0
7113,50,32,3.0
7114,50,111,4.0
7115,50,165,3.0
7116,50,296,4.0
7117,50,318,3.5
7118,50,356,3.0
7119,50,541,4.0
7120,50,593,3.5
7121,50,596,2.0
7122,50,608,4.0
7123,50,741,3.5
7124,50,750,4.0
7125,50,783,2.5
7126,50,837,2.5
7127,50,858,4.0
7128,50,899,4.0
7129,50,903,4.0
7130,50,909,3.0
7131,50,914,3.0
7132,50,923,4.0
7133,50,924,4.5
7134,50,969,3.5
7135,50,1028,3.0
7136,50,1036,3.5
7137,50,1079,2.5
7138,50,1080,3.5
7139,50,1101,2.5
7140,50,1136,4.0
7141,50,1148,3.5
7142,50,1198,3.5
7143,50,1199,4.0
7144,50,1201,4.0
7145,50,1204,4.5
7146,50,1206,4.0
7147,50,1208,4.5
7148,50,1223,3.0
7149,50,1225,3.5
7150,50,1230,3.5
7151,50,1232,4.0
7152,50,1251,4.5
7153,50,1252,4.0
7154,50,1253,3.0
7155,50,1258,4.0
7156,50,1263,3.5
7157,50,1273,3.0
7158,50,1274,4.0
7159,50,1278,3.5
7160,50,1281,3.5
7161,50,1289,3.0
7162,50,1291,3.0
7163,50,1367,2.0
7164,50,1370,3.0
7165,50,1377,3.0
7166,50,1380,2.5
7167,50,1387,3.0
7168,50,1391,3.0
7169,50,1566,2.5
7170,50,1580,2.5
7171,50,1682,2.5
7172,50,1721,3.0
7173,50,1732,3.5
7174,50,1921,3.0
7175,50,1968,2.5
7176,50,2006,2.5
7177,50,2018,2.5
7178,50,2019,4.0
7179,50,2160,4.0
7180,50,2164,1.0
7181,50,2420,2.5
7182,50,2553,3.0
7183,50,2571,2.5
7184,50,2657,3.0
7185,50,2712,3.5
7186,50,2732,4.0
7187,50,2925,3.5
7188,50,2947,3.5
7189,50,2959,3.0
7190,50,3000,3.5
7191,50,3022,3.0
7192,50,3034,3.0
7193,50,3114,3.0
7194,50,3168,3.5
7195,50,3221,3.5
7196,50,3415,4.0
7197,50,3462,3.5
7198,50,3730,4.0
7199,50,3868,3.0
7200,50,3949,3.0
7201,50,4226,3.0
7202,50,4282,3.5
7203,50,4306,2.0
7204,50,4399,3.5
7205,50,4658,3.5
7206,50,4886,3.0
7207,50,4896,2.5
7208,50,4914,4.0
7209,50,4928,4.0
7210,50,5004,3.0
7211,50,5021,3.0
7212,50,5218,2.0
7213,50,5459,2.0
7214,50,5618,4.0
7215,50,5669,2.5
7216,50,5810,2.0
7217,50,5816,2.5
7218,50,5932,3.5
7219,50,6239,2.5
7220,50,6377,3.0
7221,50,6539,3.0
7222,50,6662,3.0
7223,50,6663,3.0
7224,50,6666,3.5
7225,50,6711,3.0
7226,50,6773,3.5
7227,50,6807,3.0
7228,50,6874,3.5
7229,50,6975,3.5
7230,50,7063,3.5
7231,50,7206,3.5
7232,50,7247,3.0
7233,50,7327,4.0
7234,50,7396,4.0
7235,50,7438,3.5
7236,50,7700,4.0
7237,50,7748,4.0
7238,50,8143,3.5
7239,50,8157,3.0
7240,50,8235,3.0
7241,50,8253,3.5
7242,50,8361,1.0
7243,50,8368,3.0
7244,50,8379,3.0
7245,50,8879,3.0
7246,50,8928,4.0
7247,50,8961,3.0
